time;V(Net-_C1-Pad2_);
8.0921e-08;0.848525;
8.0923e-08;0.848767;
8.0925e-08;0.849012;
8.0927e-08;0.849258;
8.0929e-08;0.849506;
8.0931e-08;0.849756;
8.0933e-08;0.850008;
8.0935e-08;0.850261;
8.0937e-08;0.850517;
8.0939e-08;0.850775;
8.0941e-08;0.851034;
8.0943e-08;0.851295;
8.0945e-08;0.851558;
8.0947e-08;0.851823;
8.0949e-08;0.85209;
8.0951e-08;0.852359;
8.0953e-08;0.85263;
8.0955e-08;0.852902;
8.0957e-08;0.853177;
8.0959e-08;0.853453;
8.0961e-08;0.853731;
8.0963e-08;0.854011;
8.0965e-08;0.854293;
8.0967e-08;0.854576;
8.0969e-08;0.854862;
8.0971e-08;0.855149;
8.0973e-08;0.855438;
8.0975e-08;0.855729;
8.0977e-08;0.856022;
8.0979e-08;0.856317;
8.0981e-08;0.856613;
8.0983e-08;0.856911;
8.0985e-08;0.857211;
8.0987e-08;0.857513;
8.0989e-08;0.857817;
8.0991e-08;0.858122;
8.0993e-08;0.85843;
8.0995e-08;0.858739;
8.0997e-08;0.85905;
8.0999e-08;0.859362;
8.1e-08;0.859519;
8.10002e-08;0.860313;
8.10006e-08;0.861898;
8.10014e-08;0.865058;
8.1003e-08;0.871337;
8.1005e-08;0.879111;
8.1007e-08;0.886803;
8.1009e-08;0.894412;
8.1011e-08;0.90194;
8.1013e-08;0.909388;
8.1015e-08;0.916756;
8.1017e-08;0.924046;
8.1019e-08;0.931257;
8.1021e-08;0.938392;
8.1023e-08;0.94545;
8.1025e-08;0.952433;
8.1027e-08;0.959341;
8.1029e-08;0.966176;
8.1031e-08;0.972937;
8.1033e-08;0.979626;
8.1035e-08;0.986243;
8.1037e-08;0.992789;
8.1039e-08;0.999265;
8.1041e-08;1.00567;
8.1043e-08;1.01201;
8.1045e-08;1.01828;
8.1047e-08;1.02448;
8.1049e-08;1.03062;
8.1051e-08;1.03669;
8.1053e-08;1.04269;
8.1055e-08;1.04863;
8.1057e-08;1.05451;
8.1059e-08;1.06032;
8.1061e-08;1.06607;
8.1063e-08;1.07176;
8.1065e-08;1.07738;
8.1067e-08;1.08295;
8.1069e-08;1.08846;
8.1071e-08;1.0939;
8.1073e-08;1.09929;
8.1075e-08;1.10462;
8.1077e-08;1.10989;
8.1079e-08;1.1151;
8.1081e-08;1.12026;
8.1083e-08;1.12536;
8.1085e-08;1.13041;
8.1087e-08;1.1354;
8.1089e-08;1.14034;
8.1091e-08;1.14522;
8.1093e-08;1.15005;
8.1095e-08;1.15483;
8.1097e-08;1.15956;
8.1099e-08;1.16423;
8.1101e-08;1.16886;
8.1103e-08;1.17343;
8.1105e-08;1.17795;
8.1107e-08;1.18243;
8.1109e-08;1.18685;
8.1111e-08;1.19123;
8.1113e-08;1.19556;
8.1115e-08;1.19984;
8.1117e-08;1.20407;
8.1119e-08;1.20826;
8.1121e-08;1.2124;
8.1123e-08;1.21649;
8.1125e-08;1.22054;
8.1127e-08;1.22455;
8.1129e-08;1.22851;
8.1131e-08;1.23243;
8.1133e-08;1.2363;
8.1135e-08;1.24014;
8.1137e-08;1.24392;
8.1139e-08;1.24767;
8.1141e-08;1.25138;
8.1143e-08;1.25504;
8.1145e-08;1.25867;
8.1147e-08;1.26225;
8.1149e-08;1.26579;
8.1151e-08;1.2693;
8.1153e-08;1.27276;
8.1155e-08;1.27619;
8.1157e-08;1.27957;
8.1159e-08;1.28292;
8.1161e-08;1.28623;
8.1163e-08;1.28951;
8.1165e-08;1.29275;
8.1167e-08;1.29595;
8.1169e-08;1.29911;
8.1171e-08;1.30224;
8.1173e-08;1.30534;
8.1175e-08;1.3084;
8.1177e-08;1.31142;
8.1179e-08;1.31441;
8.1181e-08;1.31737;
8.1183e-08;1.32029;
8.1185e-08;1.32318;
8.1187e-08;1.32603;
8.1189e-08;1.32886;
8.1191e-08;1.33165;
8.1193e-08;1.33441;
8.1195e-08;1.33713;
8.1197e-08;1.33983;
8.1199e-08;1.34249;
8.1201e-08;1.34513;
8.1203e-08;1.34773;
8.1205e-08;1.35031;
8.1207e-08;1.35285;
8.1209e-08;1.35536;
8.1211e-08;1.35785;
8.1213e-08;1.3603;
8.1215e-08;1.36273;
8.1217e-08;1.36513;
8.1219e-08;1.3675;
8.1221e-08;1.36984;
8.1223e-08;1.37216;
8.1225e-08;1.37444;
8.1227e-08;1.37671;
8.1229e-08;1.37894;
8.1231e-08;1.38115;
8.1233e-08;1.38333;
8.1235e-08;1.38548;
8.1237e-08;1.38761;
8.1239e-08;1.38972;
8.1241e-08;1.39179;
8.1243e-08;1.39385;
8.1245e-08;1.39588;
8.1247e-08;1.39788;
8.1249e-08;1.39986;
8.1251e-08;1.40182;
8.1253e-08;1.40375;
8.1255e-08;1.40566;
8.1257e-08;1.40754;
8.1259e-08;1.40941;
8.1261e-08;1.41124;
8.1263e-08;1.41306;
8.1265e-08;1.41486;
8.1267e-08;1.41663;
8.1269e-08;1.41838;
8.1271e-08;1.42011;
8.1273e-08;1.42181;
8.1275e-08;1.4235;
8.1277e-08;1.42516;
8.1279e-08;1.4268;
8.1281e-08;1.42843;
8.1283e-08;1.43003;
8.1285e-08;1.43161;
8.1287e-08;1.43317;
8.1289e-08;1.43471;
8.1291e-08;1.43623;
8.1293e-08;1.43773;
8.1295e-08;1.43922;
8.1297e-08;1.44068;
8.1299e-08;1.44212;
8.1301e-08;1.44355;
8.1303e-08;1.44495;
8.1305e-08;1.44634;
8.1307e-08;1.44771;
8.1309e-08;1.44906;
8.1311e-08;1.4504;
8.1313e-08;1.45171;
8.1315e-08;1.45301;
8.1317e-08;1.45429;
8.1319e-08;1.45555;
8.1321e-08;1.4568;
8.1323e-08;1.45803;
8.1325e-08;1.45924;
8.1327e-08;1.46043;
8.1329e-08;1.46161;
8.1331e-08;1.46278;
8.1333e-08;1.46392;
8.1335e-08;1.46505;
8.1337e-08;1.46617;
8.1339e-08;1.46726;
8.1341e-08;1.46835;
8.1343e-08;1.46942;
8.1345e-08;1.47047;
8.1347e-08;1.4715;
8.1349e-08;1.47253;
8.1351e-08;1.47353;
8.1353e-08;1.47453;
8.1355e-08;1.4755;
8.1357e-08;1.47647;
8.1359e-08;1.47741;
8.1361e-08;1.47835;
8.1363e-08;1.47927;
8.1365e-08;1.48018;
8.1367e-08;1.48107;
8.1369e-08;1.48195;
8.1371e-08;1.48281;
8.1373e-08;1.48366;
8.1375e-08;1.4845;
8.1377e-08;1.48533;
8.1379e-08;1.48614;
8.1381e-08;1.48694;
8.1383e-08;1.48773;
8.1385e-08;1.4885;
8.1387e-08;1.48926;
8.1389e-08;1.49001;
8.1391e-08;1.49075;
8.1393e-08;1.49147;
8.1395e-08;1.49218;
8.1397e-08;1.49288;
8.1399e-08;1.49357;
8.1401e-08;1.49424;
8.1403e-08;1.49491;
8.1405e-08;1.49556;
8.1407e-08;1.4962;
8.1409e-08;1.49683;
8.1411e-08;1.49745;
8.1413e-08;1.49806;
8.1415e-08;1.49865;
8.1417e-08;1.49924;
8.1419e-08;1.49981;
8.1421e-08;1.50038;
8.1423e-08;1.50093;
8.1425e-08;1.50147;
8.1427e-08;1.502;
8.1429e-08;1.50252;
8.1431e-08;1.50303;
8.1433e-08;1.50353;
8.1435e-08;1.50402;
8.1437e-08;1.5045;
8.1439e-08;1.50497;
8.1441e-08;1.50543;
8.1443e-08;1.50588;
8.1445e-08;1.50632;
8.1447e-08;1.50675;
8.1449e-08;1.50717;
8.1451e-08;1.50759;
8.1453e-08;1.50799;
8.1455e-08;1.50838;
8.1457e-08;1.50877;
8.1459e-08;1.50914;
8.1461e-08;1.50951;
8.1463e-08;1.50986;
8.1465e-08;1.51021;
8.1467e-08;1.51055;
8.1469e-08;1.51088;
8.1471e-08;1.5112;
8.1473e-08;1.51151;
8.1475e-08;1.51182;
8.1477e-08;1.51211;
8.1479e-08;1.5124;
8.1481e-08;1.51268;
8.1483e-08;1.51295;
8.1485e-08;1.51321;
8.1487e-08;1.51347;
8.1489e-08;1.51371;
8.1491e-08;1.51395;
8.1493e-08;1.51418;
8.1495e-08;1.51441;
8.1497e-08;1.51462;
8.1499e-08;1.51483;
8.1501e-08;1.51503;
8.1503e-08;1.51522;
8.1505e-08;1.5154;
8.1507e-08;1.51558;
8.1509e-08;1.51575;
8.1511e-08;1.51591;
8.1513e-08;1.51607;
8.1515e-08;1.51622;
8.1517e-08;1.51636;
8.1519e-08;1.51649;
8.1521e-08;1.51662;
8.1523e-08;1.51674;
8.1525e-08;1.51685;
8.1527e-08;1.51695;
8.1529e-08;1.51705;
8.1531e-08;1.51715;
8.1533e-08;1.51723;
8.1535e-08;1.51731;
8.1537e-08;1.51738;
8.1539e-08;1.51745;
8.1541e-08;1.51751;
8.1543e-08;1.51756;
8.1545e-08;1.51761;
8.1547e-08;1.51765;
8.1549e-08;1.51768;
8.1551e-08;1.51771;
8.1553e-08;1.51773;
8.1555e-08;1.51774;
8.1557e-08;1.51775;
8.1559e-08;1.51776;
8.1561e-08;1.51775;
8.1563e-08;1.51775;
8.1565e-08;1.51773;
8.1567e-08;1.51771;
8.1569e-08;1.51768;
8.1571e-08;1.51765;
8.1573e-08;1.51761;
8.1575e-08;1.51757;
8.1577e-08;1.51752;
8.1579e-08;1.51747;
8.1581e-08;1.51741;
8.1583e-08;1.51734;
8.1585e-08;1.51727;
8.1587e-08;1.5172;
8.1589e-08;1.51711;
8.1591e-08;1.51703;
8.1593e-08;1.51693;
8.1595e-08;1.51684;
8.1597e-08;1.51673;
8.1599e-08;1.51663;
8.1601e-08;1.51651;
8.1603e-08;1.5164;
8.1605e-08;1.51627;
8.1607e-08;1.51615;
8.1609e-08;1.51601;
8.1611e-08;1.51587;
8.1613e-08;1.51573;
8.1615e-08;1.51558;
8.1617e-08;1.51543;
8.1619e-08;1.51527;
8.1621e-08;1.51511;
8.1623e-08;1.51495;
8.1625e-08;1.51478;
8.1627e-08;1.5146;
8.1629e-08;1.51442;
8.1631e-08;1.51423;
8.1633e-08;1.51404;
8.1635e-08;1.51385;
8.1637e-08;1.51365;
8.1639e-08;1.51345;
8.1641e-08;1.51324;
8.1643e-08;1.51303;
8.1645e-08;1.51282;
8.1647e-08;1.5126;
8.1649e-08;1.51237;
8.1651e-08;1.51214;
8.1653e-08;1.51191;
8.1655e-08;1.51167;
8.1657e-08;1.51143;
8.1659e-08;1.51119;
8.1661e-08;1.51094;
8.1663e-08;1.51068;
8.1665e-08;1.51043;
8.1667e-08;1.51017;
8.1669e-08;1.5099;
8.1671e-08;1.50963;
8.1673e-08;1.50936;
8.1675e-08;1.50908;
8.1677e-08;1.5088;
8.1679e-08;1.50852;
8.1681e-08;1.50823;
8.1683e-08;1.50794;
8.1685e-08;1.50764;
8.1687e-08;1.50734;
8.1689e-08;1.50704;
8.1691e-08;1.50673;
8.1693e-08;1.50642;
8.1695e-08;1.50611;
8.1697e-08;1.50579;
8.1699e-08;1.50547;
8.1701e-08;1.50514;
8.1703e-08;1.50481;
8.1705e-08;1.50448;
8.1707e-08;1.50415;
8.1709e-08;1.50381;
8.1711e-08;1.50347;
8.1713e-08;1.50312;
8.1715e-08;1.50277;
8.1717e-08;1.50242;
8.1719e-08;1.50207;
8.1721e-08;1.50171;
8.1723e-08;1.50135;
8.1725e-08;1.50098;
8.1727e-08;1.50061;
8.1729e-08;1.50024;
8.1731e-08;1.49987;
8.1733e-08;1.49949;
8.1735e-08;1.49911;
8.1737e-08;1.49872;
8.1739e-08;1.49834;
8.1741e-08;1.49795;
8.1743e-08;1.49755;
8.1745e-08;1.49716;
8.1747e-08;1.49676;
8.1749e-08;1.49636;
8.1751e-08;1.49595;
8.1753e-08;1.49554;
8.1755e-08;1.49513;
8.1757e-08;1.49472;
8.1759e-08;1.4943;
8.1761e-08;1.49388;
8.1763e-08;1.49346;
8.1765e-08;1.49303;
8.1767e-08;1.49261;
8.1769e-08;1.49218;
8.1771e-08;1.49174;
8.1773e-08;1.49131;
8.1775e-08;1.49087;
8.1777e-08;1.49043;
8.1779e-08;1.48998;
8.1781e-08;1.48953;
8.1783e-08;1.48908;
8.1785e-08;1.48863;
8.1787e-08;1.48818;
8.1789e-08;1.48772;
8.1791e-08;1.48726;
8.1793e-08;1.4868;
8.1795e-08;1.48633;
8.1797e-08;1.48586;
8.1799e-08;1.48539;
8.1801e-08;1.48492;
8.1803e-08;1.48445;
8.1805e-08;1.48397;
8.1807e-08;1.48349;
8.1809e-08;1.48301;
8.1811e-08;1.48252;
8.1813e-08;1.48203;
8.1815e-08;1.48154;
8.1817e-08;1.48105;
8.1819e-08;1.48056;
8.1821e-08;1.48006;
8.1823e-08;1.47956;
8.1825e-08;1.47906;
8.1827e-08;1.47856;
8.1829e-08;1.47805;
8.1831e-08;1.47754;
8.1833e-08;1.47703;
8.1835e-08;1.47652;
8.1837e-08;1.47601;
8.1839e-08;1.47549;
8.1841e-08;1.47497;
8.1843e-08;1.47445;
8.1845e-08;1.47393;
8.1847e-08;1.4734;
8.1849e-08;1.47287;
8.1851e-08;1.47234;
8.1853e-08;1.47181;
8.1855e-08;1.47128;
8.1857e-08;1.47074;
8.1859e-08;1.4702;
8.1861e-08;1.46966;
8.1863e-08;1.46912;
8.1865e-08;1.46858;
8.1867e-08;1.46803;
8.1869e-08;1.46748;
8.1871e-08;1.46693;
8.1873e-08;1.46638;
8.1875e-08;1.46583;
8.1877e-08;1.46527;
8.1879e-08;1.46471;
8.1881e-08;1.46415;
8.1883e-08;1.46359;
8.1885e-08;1.46303;
8.1887e-08;1.46246;
8.1889e-08;1.4619;
8.1891e-08;1.46133;
8.1893e-08;1.46076;
8.1895e-08;1.46018;
8.1897e-08;1.45961;
8.1899e-08;1.45903;
8.1901e-08;1.45846;
8.1903e-08;1.45788;
8.1905e-08;1.4573;
8.1907e-08;1.45671;
8.1909e-08;1.45613;
8.1911e-08;1.45554;
8.1913e-08;1.45495;
8.1915e-08;1.45436;
8.1917e-08;1.45377;
8.1919e-08;1.45318;
8.1921e-08;1.45258;
8.1923e-08;1.45198;
8.1925e-08;1.45139;
8.1927e-08;1.45079;
8.1929e-08;1.45018;
8.1931e-08;1.44958;
8.1933e-08;1.44898;
8.1935e-08;1.44837;
8.1937e-08;1.44776;
8.1939e-08;1.44715;
8.1941e-08;1.44654;
8.1943e-08;1.44593;
8.1945e-08;1.44531;
8.1947e-08;1.4447;
8.1949e-08;1.44408;
8.1951e-08;1.44346;
8.1953e-08;1.44284;
8.1955e-08;1.44222;
8.1957e-08;1.4416;
8.1959e-08;1.44097;
8.1961e-08;1.44035;
8.1963e-08;1.43972;
8.1965e-08;1.43909;
8.1967e-08;1.43846;
8.1969e-08;1.43783;
8.1971e-08;1.4372;
8.1973e-08;1.43656;
8.1975e-08;1.43593;
8.1977e-08;1.43529;
8.1979e-08;1.43465;
8.1981e-08;1.43401;
8.1983e-08;1.43337;
8.1985e-08;1.43273;
8.1987e-08;1.43208;
8.1989e-08;1.43144;
8.1991e-08;1.43079;
8.1993e-08;1.43014;
8.1995e-08;1.42949;
8.1997e-08;1.42884;
8.1999e-08;1.42819;
8.2e-08;1.42787;
8.20002e-08;1.42704;
8.20006e-08;1.42539;
8.20014e-08;1.42209;
8.2003e-08;1.41554;
8.2005e-08;1.40743;
8.2007e-08;1.3994;
8.2009e-08;1.39146;
8.2011e-08;1.38359;
8.2013e-08;1.37581;
8.2015e-08;1.36811;
8.2017e-08;1.36048;
8.2019e-08;1.35294;
8.2021e-08;1.34547;
8.2023e-08;1.33808;
8.2025e-08;1.33076;
8.2027e-08;1.32353;
8.2029e-08;1.31636;
8.2031e-08;1.30927;
8.2033e-08;1.30225;
8.2035e-08;1.29531;
8.2037e-08;1.28843;
8.2039e-08;1.28163;
8.2041e-08;1.2749;
8.2043e-08;1.26823;
8.2045e-08;1.26164;
8.2047e-08;1.25511;
8.2049e-08;1.24865;
8.2051e-08;1.24226;
8.2053e-08;1.23593;
8.2055e-08;1.22967;
8.2057e-08;1.22347;
8.2059e-08;1.21734;
8.2061e-08;1.21127;
8.2063e-08;1.20526;
8.2065e-08;1.19932;
8.2067e-08;1.19343;
8.2069e-08;1.18761;
8.2071e-08;1.18185;
8.2073e-08;1.17615;
8.2075e-08;1.1705;
8.2077e-08;1.16492;
8.2079e-08;1.15939;
8.2081e-08;1.15392;
8.2083e-08;1.1485;
8.2085e-08;1.14315;
8.2087e-08;1.13784;
8.2089e-08;1.1326;
8.2091e-08;1.1274;
8.2093e-08;1.12226;
8.2095e-08;1.11718;
8.2097e-08;1.11215;
8.2099e-08;1.10717;
8.2101e-08;1.10224;
8.2103e-08;1.09736;
8.2105e-08;1.09253;
8.2107e-08;1.08776;
8.2109e-08;1.08303;
8.2111e-08;1.07835;
8.2113e-08;1.07372;
8.2115e-08;1.06914;
8.2117e-08;1.06461;
8.2119e-08;1.06013;
8.2121e-08;1.05569;
8.2123e-08;1.0513;
8.2125e-08;1.04695;
8.2127e-08;1.04265;
8.2129e-08;1.03839;
8.2131e-08;1.03418;
8.2133e-08;1.03002;
8.2135e-08;1.02589;
8.2137e-08;1.02181;
8.2139e-08;1.01778;
8.2141e-08;1.01378;
8.2143e-08;1.00983;
8.2145e-08;1.00592;
8.2147e-08;1.00205;
8.2149e-08;0.998222;
8.2151e-08;0.994433;
8.2153e-08;0.990685;
8.2155e-08;0.986976;
8.2157e-08;0.983307;
8.2159e-08;0.979676;
8.2161e-08;0.976084;
8.2163e-08;0.97253;
8.2165e-08;0.969014;
8.2167e-08;0.965535;
8.2169e-08;0.962093;
8.2171e-08;0.958687;
8.2173e-08;0.955318;
8.2175e-08;0.951985;
8.2177e-08;0.948688;
8.2179e-08;0.945425;
8.2181e-08;0.942198;
8.2183e-08;0.939005;
8.2185e-08;0.935846;
8.2187e-08;0.932722;
8.2189e-08;0.929631;
8.2191e-08;0.926573;
8.2193e-08;0.923548;
8.2195e-08;0.920556;
8.2197e-08;0.917596;
8.2199e-08;0.914668;
8.2201e-08;0.911771;
8.2203e-08;0.908906;
8.2205e-08;0.906073;
8.2207e-08;0.903269;
8.2209e-08;0.900497;
8.2211e-08;0.897755;
8.2213e-08;0.895042;
8.2215e-08;0.892359;
8.2217e-08;0.889706;
8.2219e-08;0.887082;
8.2221e-08;0.884486;
8.2223e-08;0.881919;
8.2225e-08;0.879381;
8.2227e-08;0.87687;
8.2229e-08;0.874387;
8.2231e-08;0.871931;
8.2233e-08;0.869503;
8.2235e-08;0.867102;
8.2237e-08;0.864727;
8.2239e-08;0.862379;
8.2241e-08;0.860057;
8.2243e-08;0.857761;
8.2245e-08;0.855491;
8.2247e-08;0.853246;
8.2249e-08;0.851026;
8.2251e-08;0.848832;
8.2253e-08;0.846662;
8.2255e-08;0.844517;
8.2257e-08;0.842396;
8.2259e-08;0.840299;
8.2261e-08;0.838226;
8.2263e-08;0.836177;
8.2265e-08;0.834151;
8.2267e-08;0.832149;
8.2269e-08;0.830169;
8.2271e-08;0.828212;
8.2273e-08;0.826278;
8.2275e-08;0.824366;
8.2277e-08;0.822477;
8.2279e-08;0.820609;
8.2281e-08;0.818763;
8.2283e-08;0.816939;
8.2285e-08;0.815136;
8.2287e-08;0.813354;
8.2289e-08;0.811594;
8.2291e-08;0.809854;
8.2293e-08;0.808134;
8.2295e-08;0.806435;
8.2297e-08;0.804757;
8.2299e-08;0.803098;
8.2301e-08;0.801459;
8.2303e-08;0.79984;
8.2305e-08;0.798241;
8.2307e-08;0.796661;
8.2309e-08;0.7951;
8.2311e-08;0.793558;
8.2313e-08;0.792035;
8.2315e-08;0.79053;
8.2317e-08;0.789045;
8.2319e-08;0.787577;
8.2321e-08;0.786128;
8.2323e-08;0.784696;
8.2325e-08;0.783283;
8.2327e-08;0.781887;
8.2329e-08;0.780509;
8.2331e-08;0.779148;
8.2333e-08;0.777804;
8.2335e-08;0.776478;
8.2337e-08;0.775168;
8.2339e-08;0.773875;
8.2341e-08;0.772599;
8.2343e-08;0.77134;
8.2345e-08;0.770096;
8.2347e-08;0.768869;
8.2349e-08;0.767658;
8.2351e-08;0.766463;
8.2353e-08;0.765284;
8.2355e-08;0.76412;
8.2357e-08;0.762972;
8.2359e-08;0.76184;
8.2361e-08;0.760722;
8.2363e-08;0.75962;
8.2365e-08;0.758533;
8.2367e-08;0.75746;
8.2369e-08;0.756403;
8.2371e-08;0.75536;
8.2373e-08;0.754331;
8.2375e-08;0.753317;
8.2377e-08;0.752317;
8.2379e-08;0.751332;
8.2381e-08;0.75036;
8.2383e-08;0.749402;
8.2385e-08;0.748458;
8.2387e-08;0.747528;
8.2389e-08;0.746611;
8.2391e-08;0.745708;
8.2393e-08;0.744818;
8.2395e-08;0.743941;
8.2397e-08;0.743077;
8.2399e-08;0.742226;
8.2401e-08;0.741389;
8.2403e-08;0.740564;
8.2405e-08;0.739751;
8.2407e-08;0.738952;
8.2409e-08;0.738164;
8.2411e-08;0.73739;
8.2413e-08;0.736627;
8.2415e-08;0.735877;
8.2417e-08;0.735138;
8.2419e-08;0.734412;
8.2421e-08;0.733697;
8.2423e-08;0.732995;
8.2425e-08;0.732304;
8.2427e-08;0.731624;
8.2429e-08;0.730956;
8.2431e-08;0.7303;
8.2433e-08;0.729655;
8.2435e-08;0.729021;
8.2437e-08;0.728398;
8.2439e-08;0.727786;
8.2441e-08;0.727185;
8.2443e-08;0.726595;
8.2445e-08;0.726016;
8.2447e-08;0.725448;
8.2449e-08;0.72489;
8.2451e-08;0.724343;
8.2453e-08;0.723806;
8.2455e-08;0.72328;
8.2457e-08;0.722764;
8.2459e-08;0.722258;
8.2461e-08;0.721762;
8.2463e-08;0.721276;
8.2465e-08;0.720801;
8.2467e-08;0.720335;
8.2469e-08;0.719879;
8.2471e-08;0.719433;
8.2473e-08;0.718996;
8.2475e-08;0.718569;
8.2477e-08;0.718152;
8.2479e-08;0.717744;
8.2481e-08;0.717345;
8.2483e-08;0.716956;
8.2485e-08;0.716576;
8.2487e-08;0.716205;
8.2489e-08;0.715843;
8.2491e-08;0.715491;
8.2493e-08;0.715147;
8.2495e-08;0.714812;
8.2497e-08;0.714486;
8.2499e-08;0.714169;
8.2501e-08;0.713861;
8.2503e-08;0.713561;
8.2505e-08;0.71327;
8.2507e-08;0.712987;
8.2509e-08;0.712713;
8.2511e-08;0.712447;
8.2513e-08;0.712189;
8.2515e-08;0.71194;
8.2517e-08;0.711699;
8.2519e-08;0.711466;
8.2521e-08;0.711241;
8.2523e-08;0.711025;
8.2525e-08;0.710816;
8.2527e-08;0.710615;
8.2529e-08;0.710422;
8.2531e-08;0.710237;
8.2533e-08;0.710059;
8.2535e-08;0.70989;
8.2537e-08;0.709728;
8.2539e-08;0.709573;
8.2541e-08;0.709426;
8.2543e-08;0.709287;
8.2545e-08;0.709155;
8.2547e-08;0.70903;
8.2549e-08;0.708913;
8.2551e-08;0.708803;
8.2553e-08;0.7087;
8.2555e-08;0.708604;
8.2557e-08;0.708516;
8.2559e-08;0.708434;
8.2561e-08;0.70836;
8.2563e-08;0.708292;
8.2565e-08;0.708232;
8.2567e-08;0.708178;
8.2569e-08;0.708132;
8.2571e-08;0.708092;
8.2573e-08;0.708058;
8.2575e-08;0.708032;
8.2577e-08;0.708012;
8.2579e-08;0.707999;
8.2581e-08;0.707992;
8.2583e-08;0.707992;
8.2585e-08;0.707998;
8.2587e-08;0.708011;
8.2589e-08;0.70803;
8.2591e-08;0.708056;
8.2593e-08;0.708087;
8.2595e-08;0.708125;
8.2597e-08;0.70817;
8.2599e-08;0.70822;
8.2601e-08;0.708277;
8.2603e-08;0.70834;
8.2605e-08;0.708409;
8.2607e-08;0.708483;
8.2609e-08;0.708564;
8.2611e-08;0.708651;
8.2613e-08;0.708744;
8.2615e-08;0.708842;
8.2617e-08;0.708947;
8.2619e-08;0.709057;
8.2621e-08;0.709173;
8.2623e-08;0.709295;
8.2625e-08;0.709422;
8.2627e-08;0.709555;
8.2629e-08;0.709694;
8.2631e-08;0.709838;
8.2633e-08;0.709988;
8.2635e-08;0.710143;
8.2637e-08;0.710304;
8.2639e-08;0.71047;
8.2641e-08;0.710642;
8.2643e-08;0.710819;
8.2645e-08;0.711001;
8.2647e-08;0.711189;
8.2649e-08;0.711382;
8.2651e-08;0.71158;
8.2653e-08;0.711783;
8.2655e-08;0.711992;
8.2657e-08;0.712206;
8.2659e-08;0.712425;
8.2661e-08;0.712649;
8.2663e-08;0.712878;
8.2665e-08;0.713112;
8.2667e-08;0.713351;
8.2669e-08;0.713595;
8.2671e-08;0.713844;
8.2673e-08;0.714098;
8.2675e-08;0.714356;
8.2677e-08;0.71462;
8.2679e-08;0.714888;
8.2681e-08;0.715161;
8.2683e-08;0.715439;
8.2685e-08;0.715722;
8.2687e-08;0.71601;
8.2689e-08;0.716302;
8.2691e-08;0.716598;
8.2693e-08;0.7169;
8.2695e-08;0.717206;
8.2697e-08;0.717516;
8.2699e-08;0.717831;
8.2701e-08;0.718151;
8.2703e-08;0.718475;
8.2705e-08;0.718804;
8.2707e-08;0.719137;
8.2709e-08;0.719474;
8.2711e-08;0.719816;
8.2713e-08;0.720162;
8.2715e-08;0.720512;
8.2717e-08;0.720867;
8.2719e-08;0.721226;
8.2721e-08;0.72159;
8.2723e-08;0.721957;
8.2725e-08;0.722329;
8.2727e-08;0.722705;
8.2729e-08;0.723085;
8.2731e-08;0.72347;
8.2733e-08;0.723858;
8.2735e-08;0.724251;
8.2737e-08;0.724648;
8.2739e-08;0.725048;
8.2741e-08;0.725453;
8.2743e-08;0.725862;
8.2745e-08;0.726275;
8.2747e-08;0.726691;
8.2749e-08;0.727112;
8.2751e-08;0.727537;
8.2753e-08;0.727965;
8.2755e-08;0.728397;
8.2757e-08;0.728834;
8.2759e-08;0.729274;
8.2761e-08;0.729718;
8.2763e-08;0.730165;
8.2765e-08;0.730617;
8.2767e-08;0.731072;
8.2769e-08;0.731531;
8.2771e-08;0.731994;
8.2773e-08;0.73246;
8.2775e-08;0.73293;
8.2777e-08;0.733404;
8.2779e-08;0.733881;
8.2781e-08;0.734362;
8.2783e-08;0.734846;
8.2785e-08;0.735335;
8.2787e-08;0.735826;
8.2789e-08;0.736321;
8.2791e-08;0.73682;
8.2793e-08;0.737322;
8.2795e-08;0.737828;
8.2797e-08;0.738337;
8.2799e-08;0.73885;
8.2801e-08;0.739366;
8.2803e-08;0.739885;
8.2805e-08;0.740408;
8.2807e-08;0.740934;
8.2809e-08;0.741464;
8.2811e-08;0.741997;
8.2813e-08;0.742533;
8.2815e-08;0.743072;
8.2817e-08;0.743615;
8.2819e-08;0.744161;
8.2821e-08;0.744711;
8.2823e-08;0.745263;
8.2825e-08;0.745819;
8.2827e-08;0.746378;
8.2829e-08;0.74694;
8.2831e-08;0.747505;
8.2833e-08;0.748074;
8.2835e-08;0.748645;
8.2837e-08;0.74922;
8.2839e-08;0.749798;
8.2841e-08;0.750379;
8.2843e-08;0.750963;
8.2845e-08;0.75155;
8.2847e-08;0.75214;
8.2849e-08;0.752733;
8.2851e-08;0.753329;
8.2853e-08;0.753928;
8.2855e-08;0.75453;
8.2857e-08;0.755135;
8.2859e-08;0.755743;
8.2861e-08;0.756353;
8.2863e-08;0.756967;
8.2865e-08;0.757584;
8.2867e-08;0.758203;
8.2869e-08;0.758826;
8.2871e-08;0.759451;
8.2873e-08;0.760079;
8.2875e-08;0.76071;
8.2877e-08;0.761344;
8.2879e-08;0.76198;
8.2881e-08;0.762619;
8.2883e-08;0.763261;
8.2885e-08;0.763906;
8.2887e-08;0.764554;
8.2889e-08;0.765204;
8.2891e-08;0.765857;
8.2893e-08;0.766513;
8.2895e-08;0.767171;
8.2897e-08;0.767832;
8.2899e-08;0.768496;
8.2901e-08;0.769162;
8.2903e-08;0.769831;
