time;V(Net-_R1-Pad1_);V(Vcmp);
4.88033e-07;0;0.984687;
4.88038e-07;0;0.989164;
4.88043e-07;0;0.99366;
4.88048e-07;0;0.998173;
4.88053e-07;0;1.0027;
4.88058e-07;0;1.00725;
4.88063e-07;0;1.01182;
4.88068e-07;0;1.0164;
4.88073e-07;0;1.02099;
4.88078e-07;0;1.0256;
4.88083e-07;0;1.03023;
4.88088e-07;0;1.03487;
4.88093e-07;0;1.03952;
4.88098e-07;0;1.04419;
4.88103e-07;0;1.04887;
4.88108e-07;0;1.05356;
4.88113e-07;0;1.05827;
4.88118e-07;0;1.06298;
4.88123e-07;0;1.06771;
4.88128e-07;0;1.07245;
4.88133e-07;0;1.0772;
4.88138e-07;0;1.08196;
4.88143e-07;0;1.08673;
4.88148e-07;0;1.09151;
4.88153e-07;0;1.0963;
4.88158e-07;0;1.1011;
4.88163e-07;0;1.10591;
4.88168e-07;0;1.11072;
4.88173e-07;0;1.11554;
4.88178e-07;0;1.12037;
4.88183e-07;0;1.1252;
4.88188e-07;0;1.13004;
4.88193e-07;0;1.13489;
4.88198e-07;0;1.13974;
4.88203e-07;0;1.1446;
4.88208e-07;0;1.14946;
4.88213e-07;0;1.15433;
4.88218e-07;0;1.1592;
4.88223e-07;0;1.16407;
4.88228e-07;0;1.16895;
4.88233e-07;0;1.17382;
4.88238e-07;0;1.17871;
4.88243e-07;0;1.18359;
4.88248e-07;0;1.18847;
4.88253e-07;0;1.19336;
4.88258e-07;0;1.19824;
4.88263e-07;0;1.20313;
4.88268e-07;0;1.20802;
4.88273e-07;0;1.2129;
4.88278e-07;0;1.21779;
4.88283e-07;0;1.22267;
4.88288e-07;0;1.22756;
4.88293e-07;0;1.23244;
4.88298e-07;0;1.23731;
4.88303e-07;0;1.24219;
4.88308e-07;0;1.24706;
4.88313e-07;0;1.25193;
4.88318e-07;0;1.2568;
4.88323e-07;0;1.26166;
4.88328e-07;0;1.26652;
4.88333e-07;0;1.27137;
4.88338e-07;0;1.27622;
4.88343e-07;0;1.28106;
4.88348e-07;0;1.28589;
4.88353e-07;0;1.29072;
4.88358e-07;0;1.29555;
4.88363e-07;0;1.30036;
4.88368e-07;0;1.30517;
4.88373e-07;0;1.30997;
4.88378e-07;0;1.31477;
4.88383e-07;0;1.31955;
4.88388e-07;0;1.32433;
4.88393e-07;0;1.3291;
4.88398e-07;0;1.33385;
4.88403e-07;0;1.3386;
4.88408e-07;0;1.34334;
4.88413e-07;0;1.34807;
4.88418e-07;0;1.35279;
4.88423e-07;0;1.3575;
4.88428e-07;0;1.36219;
4.88433e-07;0;1.36688;
4.88438e-07;0;1.37155;
4.88443e-07;0;1.37621;
4.88448e-07;0;1.38086;
4.88453e-07;0;1.3855;
4.88458e-07;0;1.39012;
4.88463e-07;0;1.39473;
4.88468e-07;0;1.39932;
4.88473e-07;0;1.40391;
4.88478e-07;0;1.40847;
4.88483e-07;0;1.41303;
4.88488e-07;0;1.41757;
4.88493e-07;0;1.42209;
4.88498e-07;0;1.4266;
4.88503e-07;0;1.43109;
4.88508e-07;0;1.43557;
4.88513e-07;0;1.44003;
4.88518e-07;0;1.44448;
4.88523e-07;0;1.4489;
4.88528e-07;0;1.45331;
4.88533e-07;0;1.45771;
4.88538e-07;0;1.46209;
4.88543e-07;0;1.46645;
4.88548e-07;0;1.47079;
4.88553e-07;0;1.47511;
4.88558e-07;0;1.47941;
4.88563e-07;0;1.4837;
4.88568e-07;0;1.48797;
4.88573e-07;0;1.49222;
4.88578e-07;0;1.49644;
4.88583e-07;0;1.50065;
4.88588e-07;0;1.50484;
4.88593e-07;0;1.50901;
4.88598e-07;0;1.51316;
4.88603e-07;0;1.51729;
4.88608e-07;0;1.5214;
4.88613e-07;0;1.52548;
4.88618e-07;0;1.52955;
4.88623e-07;0;1.5336;
4.88628e-07;0;1.53762;
4.88633e-07;0;1.54162;
4.88638e-07;0;1.5456;
4.88643e-07;0;1.54956;
4.88648e-07;0;1.55349;
4.88653e-07;0;1.5574;
4.88658e-07;0;1.56129;
4.88663e-07;0;1.56516;
4.88668e-07;0;1.569;
4.88673e-07;0;1.57282;
4.88678e-07;0;1.57662;
4.88683e-07;0;1.5804;
4.88688e-07;0;1.58414;
4.88693e-07;0;1.58787;
4.88698e-07;0;1.59157;
4.88703e-07;0;1.59525;
4.88708e-07;0;1.5989;
4.88713e-07;0;1.60253;
4.88718e-07;0;1.60613;
4.88723e-07;0;1.60971;
4.88728e-07;0;1.61327;
4.88733e-07;0;1.6168;
4.88738e-07;0;1.6203;
4.88743e-07;0;1.62378;
4.88748e-07;0;1.62723;
4.88753e-07;0;1.63065;
4.88758e-07;0;1.63405;
4.88763e-07;0;1.63743;
4.88768e-07;0;1.64078;
4.88773e-07;0;1.6441;
4.88778e-07;0;1.6474;
4.88783e-07;0;1.65066;
4.88788e-07;0;1.65391;
4.88793e-07;0;1.65712;
4.88798e-07;0;1.66031;
4.88803e-07;0;1.66347;
4.88808e-07;0;1.66661;
4.88813e-07;0;1.66972;
4.88818e-07;0;1.6728;
4.88823e-07;0;1.67585;
4.88828e-07;0;1.67887;
4.88833e-07;0;1.68187;
4.88838e-07;0;1.68484;
4.88843e-07;0;1.68779;
4.88848e-07;0;1.6907;
4.88853e-07;0;1.69359;
4.88858e-07;0;1.69645;
4.88863e-07;0;1.69928;
4.88868e-07;0;1.70208;
4.88873e-07;0;1.70485;
4.88878e-07;0;1.7076;
4.88883e-07;0;1.71032;
4.88888e-07;0;1.71301;
4.88893e-07;0;1.71567;
4.88898e-07;0;1.7183;
4.88903e-07;0;1.72091;
4.88908e-07;0;1.72348;
4.88913e-07;0;1.72603;
4.88918e-07;0;1.72854;
4.88923e-07;0;1.73103;
4.88928e-07;0;1.73349;
4.88933e-07;0;1.73593;
4.88938e-07;0;1.73833;
4.88943e-07;0;1.7407;
4.88948e-07;0;1.74305;
4.88953e-07;0;1.74536;
4.88958e-07;0;1.74765;
4.88963e-07;0;1.7499;
4.88968e-07;0;1.75213;
4.88973e-07;0;1.75433;
4.88978e-07;0;1.7565;
4.88983e-07;0;1.75864;
4.88988e-07;0;1.76075;
4.88993e-07;0;1.76283;
4.88998e-07;0;1.76489;
4.89003e-07;0;1.76691;
4.89008e-07;0;1.7689;
4.89013e-07;0;1.77087;
4.89018e-07;0;1.7728;
4.89023e-07;0;1.77471;
4.89028e-07;0;1.77659;
4.89033e-07;0;1.77843;
4.89038e-07;0;1.78025;
4.89043e-07;0;1.78204;
4.89048e-07;0;1.7838;
4.89053e-07;0;1.78553;
4.89058e-07;0;1.78723;
4.89063e-07;0;1.7889;
4.89068e-07;0;1.79055;
4.89073e-07;0;1.79216;
4.89078e-07;0;1.79374;
4.89083e-07;0;1.7953;
4.89088e-07;0;1.79682;
4.89093e-07;0;1.79832;
4.89098e-07;0;1.79979;
4.89103e-07;0;1.80122;
4.89108e-07;0;1.80263;
4.89113e-07;0;1.80401;
4.89118e-07;0;1.80536;
4.89123e-07;0;1.80668;
4.89128e-07;0;1.80798;
4.89133e-07;0;1.80924;
4.89138e-07;0;1.81047;
4.89143e-07;0;1.81168;
4.89148e-07;0;1.81286;
4.89153e-07;0;1.814;
4.89158e-07;0;1.81512;
4.89163e-07;0;1.81621;
4.89168e-07;0;1.81727;
4.89173e-07;0;1.81831;
4.89178e-07;0;1.81931;
4.89183e-07;0;1.82029;
4.89188e-07;0;1.82123;
4.89193e-07;0;1.82215;
4.89198e-07;0;1.82304;
4.89203e-07;0;1.8239;
4.89208e-07;0;1.82474;
4.89213e-07;0;1.82554;
4.89218e-07;0;1.82632;
4.89223e-07;0;1.82707;
4.89228e-07;0;1.82779;
4.89233e-07;0;1.82848;
4.89238e-07;0;1.82914;
4.89243e-07;0;1.82978;
4.89248e-07;0;1.83039;
4.89253e-07;0;1.83097;
4.89258e-07;0;1.83152;
4.89263e-07;0;1.83204;
4.89268e-07;0;1.83254;
4.89273e-07;0;1.83301;
4.89278e-07;0;1.83345;
4.89283e-07;0;1.83387;
4.89288e-07;0;1.83425;
4.89293e-07;0;1.83461;
4.89298e-07;0;1.83494;
4.89303e-07;0;1.83525;
4.89308e-07;0;1.83553;
4.89313e-07;0;1.83578;
4.89318e-07;0;1.836;
4.89323e-07;0;1.8362;
4.89328e-07;0;1.83637;
4.89333e-07;0;1.83651;
4.89338e-07;0;1.83663;
4.89343e-07;0;1.83672;
4.89348e-07;0;1.83678;
4.89353e-07;0;1.83682;
4.89358e-07;0;1.83683;
4.89363e-07;0;1.83682;
4.89368e-07;0;1.83677;
4.89373e-07;0;1.83671;
4.89378e-07;0;1.83661;
4.89383e-07;0;1.83649;
4.89388e-07;0;1.83635;
4.89393e-07;0;1.83617;
4.89398e-07;0;1.83598;
4.89403e-07;0;1.83575;
4.89408e-07;0;1.8355;
4.89413e-07;0;1.83523;
4.89418e-07;0;1.83493;
4.89423e-07;0;1.8346;
4.89428e-07;0;1.83425;
4.89433e-07;0;1.83388;
4.89438e-07;0;1.83348;
4.89443e-07;0;1.83305;
4.89448e-07;0;1.8326;
4.89453e-07;0;1.83213;
4.89458e-07;0;1.83163;
4.89463e-07;0;1.8311;
4.89468e-07;0;1.83055;
4.89473e-07;0;1.82998;
4.89478e-07;0;1.82938;
4.89483e-07;0;1.82876;
4.89488e-07;0;1.82811;
4.89493e-07;0;1.82744;
4.89498e-07;0;1.82674;
4.89503e-07;0;1.82602;
4.89508e-07;0;1.82528;
4.89513e-07;0;1.82451;
4.89518e-07;0;1.82372;
4.89523e-07;0;1.82291;
4.89528e-07;0;1.82207;
4.89533e-07;0;1.82121;
4.89538e-07;0;1.82032;
4.89543e-07;0;1.81941;
4.89548e-07;0;1.81848;
4.89553e-07;0;1.81753;
4.89558e-07;0;1.81655;
4.89563e-07;0;1.81555;
4.89568e-07;0;1.81453;
4.89573e-07;0;1.81348;
4.89578e-07;0;1.81241;
4.89583e-07;0;1.81132;
4.89588e-07;0;1.81021;
4.89593e-07;0;1.80907;
4.89598e-07;0;1.80791;
4.89603e-07;0;1.80673;
4.89608e-07;0;1.80553;
4.89613e-07;0;1.8043;
4.89618e-07;0;1.80305;
4.89623e-07;0;1.80179;
4.89628e-07;0;1.80049;
4.89633e-07;0;1.79918;
4.89638e-07;0;1.79785;
4.89643e-07;0;1.79649;
4.89648e-07;0;1.79511;
4.89653e-07;0;1.79372;
4.89658e-07;0;1.7923;
4.89663e-07;0;1.79085;
4.89668e-07;0;1.78939;
4.89673e-07;0;1.78791;
4.89678e-07;0;1.7864;
4.89683e-07;0;1.78488;
4.89688e-07;0;1.78333;
4.89693e-07;0;1.78177;
4.89698e-07;0;1.78018;
4.89703e-07;0;1.77857;
4.89708e-07;0;1.77694;
4.89713e-07;0;1.7753;
4.89718e-07;0;1.77363;
4.89723e-07;0;1.77194;
4.89728e-07;0;1.77023;
4.89733e-07;0;1.7685;
4.89738e-07;0;1.76675;
4.89743e-07;0;1.76498;
4.89748e-07;0;1.76319;
4.89753e-07;0;1.76138;
4.89758e-07;0;1.75956;
4.89763e-07;0;1.75771;
4.89768e-07;0;1.75584;
4.89773e-07;0;1.75395;
4.89778e-07;0;1.75205;
4.89783e-07;0;1.75012;
4.89788e-07;0;1.74818;
4.89793e-07;0;1.74622;
4.89798e-07;0;1.74424;
4.89803e-07;0;1.74223;
4.89808e-07;0;1.74022;
4.89813e-07;0;1.73818;
4.89818e-07;0;1.73612;
4.89823e-07;0;1.73404;
4.89828e-07;0;1.73195;
4.89833e-07;0;1.72984;
4.89838e-07;0;1.72771;
4.89843e-07;0;1.72556;
4.89848e-07;0;1.72339;
4.89853e-07;0;1.72121;
4.89858e-07;0;1.71901;
4.89863e-07;0;1.71678;
4.89868e-07;0;1.71455;
4.89873e-07;0;1.71229;
4.89878e-07;0;1.71002;
4.89883e-07;0;1.70772;
4.89888e-07;0;1.70542;
4.89893e-07;0;1.70309;
4.89898e-07;0;1.70075;
4.89903e-07;0;1.69838;
4.89908e-07;0;1.69601;
4.89913e-07;0;1.69361;
4.89918e-07;0;1.6912;
4.89923e-07;0;1.68877;
4.89928e-07;0;1.68632;
4.89933e-07;0;1.68386;
4.89938e-07;0;1.68138;
4.89943e-07;0;1.67889;
4.89948e-07;0;1.67637;
4.89953e-07;0;1.67384;
4.89958e-07;0;1.6713;
4.89963e-07;0;1.66874;
4.89968e-07;0;1.66616;
4.89973e-07;0;1.66357;
4.89978e-07;0;1.66096;
4.89983e-07;0;1.65833;
4.89988e-07;0;1.65569;
4.89993e-07;0;1.65303;
4.89998e-07;0;1.65036;
4.90003e-07;0;1.64767;
4.90008e-07;0;1.64496;
4.90013e-07;0;1.64224;
4.90018e-07;0;1.63951;
4.90023e-07;0;1.63676;
4.90028e-07;0;1.63399;
4.90033e-07;0;1.63121;
4.90038e-07;0;1.62841;
4.90043e-07;0;1.6256;
4.90048e-07;0;1.62278;
4.90053e-07;0;1.61994;
4.90058e-07;0;1.61708;
4.90063e-07;0;1.61421;
4.90068e-07;0;1.61132;
4.90073e-07;0;1.60843;
4.90078e-07;0;1.60551;
4.90083e-07;0;1.60258;
4.90088e-07;0;1.59964;
4.90093e-07;0;1.59668;
4.90098e-07;0;1.59371;
4.90103e-07;0;1.59073;
4.90108e-07;0;1.58773;
4.90113e-07;0;1.58472;
4.90118e-07;0;1.58169;
4.90123e-07;0;1.57865;
4.90128e-07;0;1.5756;
4.90133e-07;0;1.57253;
4.90138e-07;0;1.56945;
4.90143e-07;0;1.56636;
4.90148e-07;0;1.56325;
4.90153e-07;0;1.56013;
4.90158e-07;0;1.557;
4.90163e-07;0;1.55385;
4.90168e-07;0;1.5507;
4.90173e-07;0;1.54752;
4.90178e-07;0;1.54434;
4.90183e-07;0;1.54114;
4.90188e-07;0;1.53794;
4.90193e-07;0;1.53471;
4.90198e-07;0;1.53148;
4.90203e-07;0;1.52824;
4.90208e-07;0;1.52498;
4.90213e-07;0;1.52171;
4.90218e-07;0;1.51843;
4.90223e-07;0;1.51513;
4.90228e-07;0;1.51183;
4.90233e-07;0;1.50851;
4.90238e-07;0;1.50518;
4.90243e-07;0;1.50184;
4.90248e-07;0;1.49849;
4.90253e-07;0;1.49513;
4.90258e-07;0;1.49176;
4.90263e-07;0;1.48837;
4.90268e-07;0;1.48498;
4.90273e-07;0;1.48157;
4.90278e-07;0;1.47815;
4.90283e-07;0;1.47473;
4.90288e-07;0;1.47129;
4.90293e-07;0;1.46784;
4.90298e-07;0;1.46438;
4.90303e-07;0;1.46091;
4.90308e-07;0;1.45743;
4.90313e-07;0;1.45395;
4.90318e-07;0;1.45045;
4.90323e-07;0;1.44694;
4.90328e-07;0;1.44342;
4.90333e-07;0;1.43989;
4.90338e-07;0;1.43636;
4.90343e-07;0;1.43281;
4.90348e-07;0;1.42926;
4.90353e-07;0;1.42569;
4.90358e-07;0;1.42212;
4.90363e-07;0;1.41854;
4.90368e-07;0;1.41495;
4.90373e-07;0;1.41135;
4.90378e-07;0;1.40774;
4.90383e-07;0;1.40413;
4.90388e-07;0;1.4005;
4.90393e-07;0;1.39687;
4.90398e-07;0;1.39323;
4.90403e-07;0;1.38958;
4.90408e-07;0;1.38593;
4.90413e-07;0;1.38227;
4.90418e-07;0;1.3786;
4.90423e-07;0;1.37492;
4.90428e-07;0;1.37124;
4.90433e-07;0;1.36754;
4.90438e-07;0;1.36385;
4.90443e-07;0;1.36014;
4.90448e-07;0;1.35643;
4.90453e-07;0;1.35271;
4.90458e-07;0;1.34899;
4.90463e-07;0;1.34526;
4.90468e-07;0;1.34152;
4.90473e-07;0;1.33778;
4.90478e-07;0;1.33403;
4.90483e-07;0;1.33027;
4.90488e-07;0;1.32652;
4.90493e-07;0;1.32275;
4.90498e-07;0;1.31898;
4.90503e-07;0;1.31521;
4.90508e-07;0;1.31143;
4.90513e-07;0;1.30764;
4.90518e-07;0;1.30385;
4.90523e-07;0;1.30006;
4.90528e-07;0;1.29626;
4.90533e-07;0;1.29246;
4.90538e-07;0;1.28866;
4.90543e-07;0;1.28485;
4.90548e-07;0;1.28103;
4.90553e-07;0;1.27722;
4.90558e-07;0;1.2734;
4.90563e-07;0;1.26957;
4.90568e-07;0;1.26575;
4.90573e-07;0;1.26192;
4.90578e-07;0;1.25809;
4.90583e-07;0;1.25426;
4.90588e-07;0;1.25042;
4.90593e-07;0;1.24658;
4.90598e-07;0;1.24274;
4.90603e-07;0;1.2389;
4.90608e-07;0;1.23506;
4.90613e-07;0;1.23121;
4.90618e-07;0;1.22737;
4.90623e-07;0;1.22352;
4.90628e-07;0;1.21967;
4.90633e-07;0;1.21582;
