time;V(Net-_R1-Pad1_);
3.77311e-07;1.27408;
3.77311e-07;1.27613;
3.77312e-07;1.27818;
3.77312e-07;1.28023;
3.77313e-07;1.28228;
3.77313e-07;1.28433;
3.77314e-07;1.28638;
3.77314e-07;1.28843;
3.77315e-07;1.29048;
3.77315e-07;1.29253;
3.77316e-07;1.29458;
3.77316e-07;1.29663;
3.77317e-07;1.29868;
3.77317e-07;1.30073;
3.77318e-07;1.30278;
3.77318e-07;1.30483;
3.77319e-07;1.30688;
3.77319e-07;1.30893;
3.7732e-07;1.31098;
3.7732e-07;1.31303;
3.77321e-07;1.31508;
3.77321e-07;1.31713;
3.77322e-07;1.31918;
3.77322e-07;1.32123;
3.77323e-07;1.32328;
3.77323e-07;1.32533;
3.77324e-07;1.32738;
3.77324e-07;1.32943;
3.77325e-07;1.33148;
3.77325e-07;1.33353;
3.77326e-07;1.33558;
3.77326e-07;1.33763;
3.77327e-07;1.33968;
3.77327e-07;1.34173;
3.77328e-07;1.34378;
3.77328e-07;1.34583;
3.77329e-07;1.34788;
3.77329e-07;1.34993;
3.7733e-07;1.35198;
3.7733e-07;1.35403;
3.77331e-07;1.35608;
3.77331e-07;1.35813;
3.77332e-07;1.36018;
3.77332e-07;1.36223;
3.77333e-07;1.36428;
3.77333e-07;1.36633;
3.77334e-07;1.36838;
3.77334e-07;1.37043;
3.77335e-07;1.37248;
3.77335e-07;1.37453;
3.77336e-07;1.37658;
3.77336e-07;1.37863;
3.77337e-07;1.38068;
3.77337e-07;1.38273;
3.77338e-07;1.38478;
3.77338e-07;1.38683;
3.77339e-07;1.38888;
3.77339e-07;1.39093;
3.7734e-07;1.39298;
3.7734e-07;1.39503;
3.77341e-07;1.39708;
3.77341e-07;1.39913;
3.77342e-07;1.40118;
3.77342e-07;1.40323;
3.77343e-07;1.40528;
3.77343e-07;1.40733;
3.77344e-07;1.40938;
3.77344e-07;1.41143;
3.77345e-07;1.41348;
3.77345e-07;1.41553;
3.77346e-07;1.41758;
3.77346e-07;1.41963;
3.77347e-07;1.42168;
3.77347e-07;1.42373;
3.77348e-07;1.42578;
3.77348e-07;1.42783;
3.77349e-07;1.42988;
3.77349e-07;1.43193;
3.7735e-07;1.43398;
3.7735e-07;1.43603;
3.77351e-07;1.43808;
3.77351e-07;1.44013;
3.77352e-07;1.44218;
3.77352e-07;1.44423;
3.77353e-07;1.44628;
3.77353e-07;1.44833;
3.77354e-07;1.45038;
3.77354e-07;1.45243;
3.77355e-07;1.45448;
3.77355e-07;1.45653;
3.77356e-07;1.45858;
3.77356e-07;1.46063;
3.77357e-07;1.46268;
3.77357e-07;1.46473;
3.77358e-07;1.46678;
3.77358e-07;1.46883;
3.77359e-07;1.47088;
3.77359e-07;1.47293;
3.7736e-07;1.47498;
3.7736e-07;1.47703;
3.77361e-07;1.47908;
3.77361e-07;1.48113;
3.77362e-07;1.48318;
3.77362e-07;1.48523;
3.77363e-07;1.48728;
3.77363e-07;1.48933;
3.77364e-07;1.49138;
3.77364e-07;1.49343;
3.77365e-07;1.49548;
3.77365e-07;1.49753;
3.77366e-07;1.49958;
3.77366e-07;1.50163;
3.77367e-07;1.50368;
3.77367e-07;1.50573;
3.77368e-07;1.50778;
3.77368e-07;1.50983;
3.77369e-07;1.51188;
3.77369e-07;1.51393;
3.7737e-07;1.51598;
3.7737e-07;1.51803;
3.77371e-07;1.52008;
3.77371e-07;1.52213;
3.77372e-07;1.52418;
3.77372e-07;1.52623;
3.77373e-07;1.52828;
3.77373e-07;1.53033;
3.77374e-07;1.53238;
3.77374e-07;1.53443;
3.77375e-07;1.53648;
3.77375e-07;1.53853;
3.77376e-07;1.54058;
3.77376e-07;1.54263;
3.77377e-07;1.54468;
3.77377e-07;1.54673;
3.77378e-07;1.54878;
3.77378e-07;1.55083;
3.77379e-07;1.55288;
3.77379e-07;1.55493;
3.7738e-07;1.55698;
3.7738e-07;1.55903;
3.77381e-07;1.56108;
3.77381e-07;1.56313;
3.77382e-07;1.56518;
3.77382e-07;1.56723;
3.77383e-07;1.56928;
3.77383e-07;1.57133;
3.77384e-07;1.57338;
3.77384e-07;1.57543;
3.77385e-07;1.57748;
3.77385e-07;1.57953;
3.77386e-07;1.58158;
3.77386e-07;1.58363;
3.77387e-07;1.58568;
3.77387e-07;1.58773;
3.77388e-07;1.58978;
3.77388e-07;1.59183;
3.77389e-07;1.59388;
3.77389e-07;1.59593;
3.7739e-07;1.59798;
3.7739e-07;1.60003;
3.77391e-07;1.60208;
3.77391e-07;1.60413;
3.77392e-07;1.60618;
3.77392e-07;1.60823;
3.77393e-07;1.61028;
3.77393e-07;1.61233;
3.77394e-07;1.61438;
3.77394e-07;1.61643;
3.77395e-07;1.61848;
3.77395e-07;1.62053;
3.77396e-07;1.62258;
3.77396e-07;1.62463;
3.77397e-07;1.62668;
3.77397e-07;1.62873;
3.77398e-07;1.63078;
3.77398e-07;1.63283;
3.77399e-07;1.63488;
3.77399e-07;1.63693;
3.774e-07;1.63898;
3.774e-07;1.64103;
3.77401e-07;1.64308;
3.77401e-07;1.64513;
3.77402e-07;1.64718;
3.77402e-07;1.64923;
3.77403e-07;1.65128;
3.77403e-07;1.65333;
3.77404e-07;1.65538;
3.77404e-07;1.65743;
3.77405e-07;1.65948;
3.77405e-07;1.66153;
3.77406e-07;1.66358;
3.77406e-07;1.66563;
3.77407e-07;1.66768;
3.77407e-07;1.66973;
3.77408e-07;1.67178;
3.77408e-07;1.67383;
3.77409e-07;1.67588;
3.77409e-07;1.67793;
3.7741e-07;1.67998;
3.7741e-07;1.68203;
3.77411e-07;1.68408;
3.77411e-07;1.68613;
3.77412e-07;1.68818;
3.77412e-07;1.69023;
3.77413e-07;1.69228;
3.77413e-07;1.69433;
3.77414e-07;1.69638;
3.77414e-07;1.69843;
3.77415e-07;1.70048;
3.77415e-07;1.70253;
3.77416e-07;1.70458;
3.77416e-07;1.70663;
3.77417e-07;1.70868;
3.77417e-07;1.71073;
3.77418e-07;1.71278;
3.77418e-07;1.71483;
3.77419e-07;1.71688;
3.77419e-07;1.71893;
3.7742e-07;1.72098;
3.7742e-07;1.72303;
3.77421e-07;1.72508;
3.77421e-07;1.72713;
3.77422e-07;1.72918;
3.77422e-07;1.73123;
3.77423e-07;1.73328;
3.77423e-07;1.73533;
3.77424e-07;1.73738;
3.77424e-07;1.73943;
3.77425e-07;1.74148;
3.77425e-07;1.74353;
3.77426e-07;1.74558;
3.77426e-07;1.74763;
3.77427e-07;1.74968;
3.77427e-07;1.75173;
3.77428e-07;1.75378;
3.77428e-07;1.75583;
3.77429e-07;1.75788;
3.77429e-07;1.75993;
3.7743e-07;1.76198;
3.7743e-07;1.76403;
3.77431e-07;1.76608;
3.77431e-07;1.76813;
3.77432e-07;1.77018;
3.77432e-07;1.77223;
3.77433e-07;1.77428;
3.77433e-07;1.77633;
3.77434e-07;1.77838;
3.77434e-07;1.78043;
3.77435e-07;1.78248;
3.77435e-07;1.78453;
3.77436e-07;1.78658;
3.77436e-07;1.78863;
3.77437e-07;1.79068;
3.77437e-07;1.79273;
3.77438e-07;1.79478;
3.77438e-07;1.79683;
3.77439e-07;1.79888;
3.77439e-07;1.80093;
3.7744e-07;1.80298;
3.7744e-07;1.80503;
3.77441e-07;1.80708;
3.77441e-07;1.80913;
3.77442e-07;1.81118;
3.77442e-07;1.81323;
3.77443e-07;1.81528;
3.77443e-07;1.81733;
3.77444e-07;1.81938;
3.77444e-07;1.82143;
3.77445e-07;1.82348;
3.77445e-07;1.82553;
3.77446e-07;1.82758;
3.77446e-07;1.82963;
3.77447e-07;1.83168;
3.77447e-07;1.83373;
3.77448e-07;1.83578;
3.77448e-07;1.83783;
3.77449e-07;1.83988;
3.77449e-07;1.84193;
3.7745e-07;1.84398;
3.7745e-07;1.84603;
3.77451e-07;1.84808;
3.77451e-07;1.85013;
3.77452e-07;1.85218;
3.77452e-07;1.85423;
3.77453e-07;1.85628;
3.77453e-07;1.85833;
3.77454e-07;1.86038;
3.77454e-07;1.86243;
3.77455e-07;1.86448;
3.77455e-07;1.86653;
3.77456e-07;1.86858;
3.77456e-07;1.87063;
3.77457e-07;1.87268;
3.77457e-07;1.87473;
3.77458e-07;1.87678;
3.77458e-07;1.87883;
3.77459e-07;1.88088;
3.77459e-07;1.88293;
3.7746e-07;1.88498;
3.7746e-07;1.88703;
3.77461e-07;1.88908;
3.77461e-07;1.89113;
3.77462e-07;1.89318;
3.77462e-07;1.89523;
3.77463e-07;1.89728;
3.77463e-07;1.89933;
3.77464e-07;1.90138;
3.77464e-07;1.90343;
3.77465e-07;1.90548;
3.77465e-07;1.90753;
3.77466e-07;1.90958;
3.77466e-07;1.91163;
3.77467e-07;1.91368;
3.77467e-07;1.91573;
3.77468e-07;1.91778;
3.77468e-07;1.91983;
3.77469e-07;1.92188;
3.77469e-07;1.92393;
3.7747e-07;1.92598;
3.7747e-07;1.92803;
3.77471e-07;1.93008;
3.77471e-07;1.93213;
3.77472e-07;1.93418;
3.77472e-07;1.93623;
3.77473e-07;1.93828;
3.77473e-07;1.94033;
3.77474e-07;1.94238;
3.77474e-07;1.94443;
3.77475e-07;1.94648;
3.77475e-07;1.94853;
3.77476e-07;1.95058;
3.77476e-07;1.95263;
3.77477e-07;1.95468;
3.77477e-07;1.95673;
3.77478e-07;1.95878;
3.77478e-07;1.96083;
3.77479e-07;1.96288;
3.77479e-07;1.96493;
3.7748e-07;1.96698;
3.7748e-07;1.96903;
3.77481e-07;1.97108;
3.77481e-07;1.97313;
3.77482e-07;1.97518;
3.77482e-07;1.97723;
3.77483e-07;1.97928;
3.77483e-07;1.98133;
3.77484e-07;1.98338;
3.77484e-07;1.98543;
3.77485e-07;1.98748;
3.77485e-07;1.98953;
3.77486e-07;1.99158;
3.77486e-07;1.99363;
3.77487e-07;1.99568;
3.77487e-07;1.99773;
3.77488e-07;1.99978;
3.77488e-07;2.00183;
3.77489e-07;2.00388;
3.77489e-07;2.00593;
3.7749e-07;2.00798;
3.7749e-07;2.01003;
3.77491e-07;2.01208;
3.77491e-07;2.01413;
3.77492e-07;2.01618;
3.77492e-07;2.01823;
3.77493e-07;2.02028;
3.77493e-07;2.02233;
3.77494e-07;2.02438;
3.77494e-07;2.02643;
3.77495e-07;2.02848;
3.77495e-07;2.03053;
3.77496e-07;2.03258;
3.77496e-07;2.03463;
3.77497e-07;2.03668;
3.77497e-07;2.03873;
3.77498e-07;2.04078;
3.77498e-07;2.04283;
3.77499e-07;2.04488;
3.77499e-07;2.04693;
3.775e-07;2.04898;
3.775e-07;2.05103;
3.77501e-07;2.05308;
3.77501e-07;2.05513;
3.77502e-07;2.05718;
3.77502e-07;2.05923;
3.77503e-07;2.06128;
3.77503e-07;2.06333;
3.77504e-07;2.06538;
3.77504e-07;2.06743;
3.77505e-07;2.06948;
3.77505e-07;2.07153;
3.77506e-07;2.07358;
3.77506e-07;2.07563;
3.77507e-07;2.07768;
3.77507e-07;2.07973;
3.77508e-07;2.08178;
3.77508e-07;2.08383;
3.77509e-07;2.08588;
3.77509e-07;2.08793;
3.7751e-07;2.08998;
3.7751e-07;2.09203;
3.77511e-07;2.09408;
3.77511e-07;2.09613;
3.77512e-07;2.09818;
3.77512e-07;2.10023;
3.77513e-07;2.10228;
3.77513e-07;2.10433;
3.77514e-07;2.10638;
3.77514e-07;2.10843;
3.77515e-07;2.11048;
3.77515e-07;2.11253;
3.77516e-07;2.11458;
3.77516e-07;2.11663;
3.77517e-07;2.11868;
3.77517e-07;2.12073;
3.77518e-07;2.12278;
3.77518e-07;2.12483;
3.77519e-07;2.12688;
3.77519e-07;2.12893;
3.7752e-07;2.13098;
3.7752e-07;2.13303;
3.77521e-07;2.13508;
3.77521e-07;2.13713;
3.77522e-07;2.13918;
3.77522e-07;2.14123;
3.77523e-07;2.14328;
3.77523e-07;2.14533;
3.77524e-07;2.14738;
3.77524e-07;2.14943;
3.77525e-07;2.15148;
3.77525e-07;2.15353;
3.77526e-07;2.15558;
3.77526e-07;2.15763;
3.77527e-07;2.15968;
3.77527e-07;2.16173;
3.77528e-07;2.16378;
3.77528e-07;2.16583;
3.77529e-07;2.16788;
3.77529e-07;2.16993;
3.7753e-07;2.17198;
3.7753e-07;2.17403;
3.77531e-07;2.17608;
3.77531e-07;2.17813;
3.77532e-07;2.18018;
3.77532e-07;2.18223;
3.77533e-07;2.18428;
3.77533e-07;2.18633;
3.77534e-07;2.18838;
3.77534e-07;2.19043;
3.77535e-07;2.19248;
3.77535e-07;2.19453;
3.77536e-07;2.19658;
3.77536e-07;2.19863;
3.77537e-07;2.20068;
3.77537e-07;2.20273;
3.77538e-07;2.20478;
3.77538e-07;2.20683;
3.77539e-07;2.20888;
3.77539e-07;2.21093;
3.7754e-07;2.21298;
3.7754e-07;2.21503;
3.77541e-07;2.21708;
3.77541e-07;2.21913;
3.77542e-07;2.22118;
3.77542e-07;2.22323;
3.77543e-07;2.22528;
3.77543e-07;2.22733;
3.77544e-07;2.22938;
3.77544e-07;2.23143;
3.77545e-07;2.23348;
3.77545e-07;2.23553;
3.77546e-07;2.23758;
3.77546e-07;2.23963;
3.77547e-07;2.24168;
3.77547e-07;2.24373;
3.77548e-07;2.24578;
3.77548e-07;2.24783;
3.77549e-07;2.24988;
3.77549e-07;2.25193;
3.7755e-07;2.25398;
3.7755e-07;2.25603;
3.77551e-07;2.25808;
3.77551e-07;2.26013;
3.77552e-07;2.26218;
3.77552e-07;2.26423;
3.77553e-07;2.26628;
3.77553e-07;2.26833;
3.77554e-07;2.27038;
3.77554e-07;2.27243;
3.77555e-07;2.27448;
3.77555e-07;2.27653;
3.77556e-07;2.27858;
3.77556e-07;2.28063;
3.77557e-07;2.28268;
3.77557e-07;2.28473;
3.77558e-07;2.28678;
3.77558e-07;2.28883;
3.77559e-07;2.29088;
3.77559e-07;2.29293;
3.7756e-07;2.29498;
3.7756e-07;2.29703;
3.77561e-07;2.29908;
3.77561e-07;2.30113;
3.77562e-07;2.30318;
3.77562e-07;2.30523;
3.77563e-07;2.30728;
3.77563e-07;2.30933;
3.77564e-07;2.31138;
3.77564e-07;2.31343;
3.77565e-07;2.31548;
3.77565e-07;2.31753;
3.77566e-07;2.31958;
3.77566e-07;2.32163;
3.77567e-07;2.32368;
3.77567e-07;2.32573;
3.77568e-07;2.32778;
3.77568e-07;2.32983;
3.77569e-07;2.33188;
3.77569e-07;2.33393;
3.7757e-07;2.33598;
3.7757e-07;2.33803;
3.77571e-07;2.34008;
3.77571e-07;2.34213;
3.77572e-07;2.34418;
3.77572e-07;2.34623;
3.77573e-07;2.34828;
3.77573e-07;2.35033;
3.77574e-07;2.35238;
3.77574e-07;2.35443;
3.77575e-07;2.35648;
3.77575e-07;2.35853;
3.77576e-07;2.36058;
3.77576e-07;2.36263;
3.77577e-07;2.36468;
3.77577e-07;2.36673;
3.77578e-07;2.36878;
3.77578e-07;2.37083;
3.77579e-07;2.37288;
3.77579e-07;2.37493;
3.7758e-07;2.37698;
3.7758e-07;2.37903;
3.77581e-07;2.38108;
3.77581e-07;2.38313;
3.77582e-07;2.38518;
3.77582e-07;2.38723;
3.77583e-07;2.38928;
3.77583e-07;2.39133;
3.77584e-07;2.39338;
3.77584e-07;2.39543;
3.77585e-07;2.39748;
3.77585e-07;2.39953;
3.77586e-07;2.40158;
3.77586e-07;2.40363;
3.77587e-07;2.40568;
3.77587e-07;2.40773;
3.77588e-07;2.40978;
3.77588e-07;2.41183;
3.77589e-07;2.41388;
3.77589e-07;2.41593;
3.7759e-07;2.41798;
3.7759e-07;2.42003;
3.77591e-07;2.42208;
3.77591e-07;2.42413;
3.77592e-07;2.42618;
3.77592e-07;2.42823;
3.77593e-07;2.43028;
3.77593e-07;2.43233;
3.77594e-07;2.43438;
3.77594e-07;2.43643;
3.77595e-07;2.43848;
3.77595e-07;2.44053;
3.77596e-07;2.44258;
3.77596e-07;2.44463;
3.77597e-07;2.44668;
3.77597e-07;2.44873;
3.77598e-07;2.45078;
3.77598e-07;2.45283;
3.77599e-07;2.45488;
3.77599e-07;2.45693;
3.776e-07;2.45898;
3.776e-07;2.46103;
3.77601e-07;2.46308;
3.77601e-07;2.46513;
3.77602e-07;2.46718;
3.77602e-07;2.46923;
3.77603e-07;2.47128;
3.77603e-07;2.47333;
3.77604e-07;2.47538;
3.77604e-07;2.47743;
3.77605e-07;2.47948;
3.77605e-07;2.48153;
3.77606e-07;2.48358;
3.77606e-07;2.48563;
3.77607e-07;2.48768;
3.77607e-07;2.48973;
3.77608e-07;2.49178;
3.77608e-07;2.49383;
3.77609e-07;2.49588;
3.77609e-07;2.49793;
3.7761e-07;2.49998;
3.7761e-07;2.50203;
3.77611e-07;2.50408;
3.77611e-07;2.50613;
3.77612e-07;2.50818;
3.77612e-07;2.51023;
3.77613e-07;2.51228;
3.77613e-07;2.51433;
3.77614e-07;2.51638;
3.77614e-07;2.51843;
3.77615e-07;2.52048;
3.77615e-07;2.52253;
3.77616e-07;2.52458;
3.77616e-07;2.52663;
3.77617e-07;2.52868;
3.77617e-07;2.53073;
3.77618e-07;2.53278;
3.77618e-07;2.53483;
3.77619e-07;2.53688;
3.77619e-07;2.53893;
3.7762e-07;2.54098;
3.7762e-07;2.54303;
3.77621e-07;2.54508;
3.77621e-07;2.54713;
3.77622e-07;2.54918;
3.77622e-07;2.55123;
3.77623e-07;2.55328;
3.77623e-07;2.55533;
3.77624e-07;2.55738;
3.77624e-07;2.55943;
3.77625e-07;2.56148;
3.77625e-07;2.56353;
3.77626e-07;2.56558;
3.77626e-07;2.56763;
3.77627e-07;2.56968;
3.77627e-07;2.57173;
3.77628e-07;2.57378;
3.77628e-07;2.57583;
3.77629e-07;2.57788;
3.77629e-07;2.57993;
3.7763e-07;2.58198;
3.7763e-07;2.58403;
3.77631e-07;2.58608;
3.77631e-07;2.58813;
3.77632e-07;2.59018;
3.77632e-07;2.59223;
3.77633e-07;2.59428;
3.77633e-07;2.59633;
3.77634e-07;2.59838;
3.77634e-07;2.60043;
3.77635e-07;2.60248;
3.77635e-07;2.60453;
3.77636e-07;2.60658;
3.77636e-07;2.60863;
3.77637e-07;2.61068;
3.77637e-07;2.61273;
3.77638e-07;2.61478;
3.77638e-07;2.61683;
3.77639e-07;2.61888;
3.77639e-07;2.62093;
3.7764e-07;2.62298;
3.7764e-07;2.62503;
3.77641e-07;2.62708;
3.77641e-07;2.62913;
3.77642e-07;2.63118;
3.77642e-07;2.63323;
3.77643e-07;2.63528;
3.77643e-07;2.63733;
3.77644e-07;2.63938;
3.77644e-07;2.64143;
3.77645e-07;2.64348;
3.77645e-07;2.64553;
3.77646e-07;2.64758;
3.77646e-07;2.64963;
3.77647e-07;2.65168;
3.77647e-07;2.65373;
3.77648e-07;2.65578;
3.77648e-07;2.65783;
3.77649e-07;2.65988;
3.77649e-07;2.66193;
3.7765e-07;2.66398;
3.7765e-07;2.66603;
3.77651e-07;2.66808;
3.77651e-07;2.67013;
3.77652e-07;2.67218;
3.77652e-07;2.67423;
3.77653e-07;2.67628;
3.77653e-07;2.67833;
3.77654e-07;2.68038;
3.77654e-07;2.68243;
3.77655e-07;2.68448;
3.77655e-07;2.68653;
3.77656e-07;2.68858;
3.77656e-07;2.69063;
3.77657e-07;2.69268;
3.77657e-07;2.69473;
3.77658e-07;2.69678;
3.77658e-07;2.69883;
3.77659e-07;2.70088;
3.77659e-07;2.70293;
3.7766e-07;2.70498;
3.7766e-07;2.70703;
3.77661e-07;2.70908;
3.77661e-07;2.71113;
3.77662e-07;2.71318;
3.77662e-07;2.71523;
3.77663e-07;2.71728;
3.77663e-07;2.71933;
3.77664e-07;2.72138;
3.77664e-07;2.72343;
3.77665e-07;2.72548;
3.77665e-07;2.72753;
3.77666e-07;2.72958;
3.77666e-07;2.73163;
3.77667e-07;2.73368;
3.77667e-07;2.73573;
3.77668e-07;2.73778;
3.77668e-07;2.73983;
3.77669e-07;2.74188;
3.77669e-07;2.74393;
3.7767e-07;2.74598;
3.7767e-07;2.74803;
3.77671e-07;2.75008;
3.77671e-07;2.75213;
3.77672e-07;2.75418;
3.77672e-07;2.75623;
3.77673e-07;2.75828;
3.77673e-07;2.76033;
3.77674e-07;2.76238;
3.77674e-07;2.76443;
3.77675e-07;2.76648;
3.77675e-07;2.76853;
3.77676e-07;2.77058;
3.77676e-07;2.77263;
3.77677e-07;2.77468;
3.77677e-07;2.77673;
3.77678e-07;2.77878;
3.77678e-07;2.78083;
3.77679e-07;2.78288;
3.77679e-07;2.78493;
3.7768e-07;2.78698;
3.7768e-07;2.78903;
3.77681e-07;2.79108;
3.77681e-07;2.79313;
3.77682e-07;2.79518;
3.77682e-07;2.79723;
3.77683e-07;2.79928;
3.77683e-07;2.80133;
3.77684e-07;2.80338;
3.77684e-07;2.80543;
3.77685e-07;2.80748;
3.77685e-07;2.80953;
3.77686e-07;2.81158;
3.77686e-07;2.81363;
3.77687e-07;2.81568;
3.77687e-07;2.81773;
3.77688e-07;2.81978;
3.77688e-07;2.82183;
3.77689e-07;2.82388;
3.77689e-07;2.82593;
3.7769e-07;2.82798;
3.7769e-07;2.83003;
3.77691e-07;2.83208;
3.77691e-07;2.83413;
3.77692e-07;2.83618;
3.77692e-07;2.83823;
3.77693e-07;2.84028;
3.77693e-07;2.84233;
3.77694e-07;2.84438;
3.77694e-07;2.84643;
3.77695e-07;2.84848;
3.77695e-07;2.85053;
3.77696e-07;2.85258;
3.77696e-07;2.85463;
3.77697e-07;2.85668;
3.77697e-07;2.85873;
3.77698e-07;2.86078;
3.77698e-07;2.86283;
3.77699e-07;2.86488;
3.77699e-07;2.86693;
3.777e-07;2.86898;
3.777e-07;2.87103;
3.77701e-07;2.87308;
3.77701e-07;2.87513;
3.77702e-07;2.87718;
3.77702e-07;2.87923;
3.77703e-07;2.88128;
3.77703e-07;2.88333;
3.77704e-07;2.88538;
3.77704e-07;2.88743;
3.77705e-07;2.88948;
3.77705e-07;2.89153;
3.77706e-07;2.89358;
3.77706e-07;2.89563;
3.77707e-07;2.89768;
3.77707e-07;2.89973;
3.77708e-07;2.90178;
3.77708e-07;2.90383;
3.77709e-07;2.90588;
3.77709e-07;2.90793;
3.7771e-07;2.90998;
3.7771e-07;2.91203;
3.77711e-07;2.91408;
3.77711e-07;2.91613;
3.77712e-07;2.91818;
3.77712e-07;2.92023;
3.77713e-07;2.92228;
3.77713e-07;2.92433;
3.77714e-07;2.92638;
3.77714e-07;2.92843;
3.77715e-07;2.93048;
3.77715e-07;2.93253;
3.77716e-07;2.93458;
3.77716e-07;2.93663;
3.77717e-07;2.93868;
3.77717e-07;2.94073;
3.77718e-07;2.94278;
3.77718e-07;2.94483;
3.77719e-07;2.94688;
3.77719e-07;2.94893;
3.7772e-07;2.95098;
3.7772e-07;2.95303;
3.77721e-07;2.95508;
3.77721e-07;2.95713;
3.77722e-07;2.95918;
3.77722e-07;2.96123;
3.77723e-07;2.96328;
3.77723e-07;2.96533;
3.77724e-07;2.96738;
3.77724e-07;2.96943;
3.77725e-07;2.97148;
3.77725e-07;2.97353;
3.77726e-07;2.97558;
3.77726e-07;2.97763;
3.77727e-07;2.97968;
3.77727e-07;2.98173;
3.77728e-07;2.98378;
3.77728e-07;2.98583;
3.77729e-07;2.98788;
3.77729e-07;2.98993;
3.7773e-07;2.99198;
3.7773e-07;2.99403;
3.77731e-07;2.99608;
3.77731e-07;2.99813;
3.77732e-07;3.00018;
3.77732e-07;3.00223;
3.77733e-07;3.00428;
3.77733e-07;3.00633;
3.77734e-07;3.00838;
3.77734e-07;3.01043;
3.77735e-07;3.01248;
3.77735e-07;3.01453;
3.77736e-07;3.01658;
3.77736e-07;3.01863;
3.77737e-07;3.02068;
3.77737e-07;3.02273;
3.77738e-07;3.02478;
3.77738e-07;3.02683;
3.77739e-07;3.02888;
3.77739e-07;3.03093;
3.7774e-07;3.03298;
3.7774e-07;3.03503;
3.77741e-07;3.03708;
3.77741e-07;3.03913;
3.77742e-07;3.04118;
3.77742e-07;3.04323;
3.77743e-07;3.04528;
3.77743e-07;3.04733;
3.77744e-07;3.04938;
3.77744e-07;3.05143;
3.77745e-07;3.05348;
3.77745e-07;3.05553;
3.77746e-07;3.05758;
3.77746e-07;3.05963;
3.77747e-07;3.06168;
3.77747e-07;3.06373;
3.77748e-07;3.06578;
3.77748e-07;3.06783;
3.77749e-07;3.06988;
3.77749e-07;3.07193;
3.7775e-07;3.07398;
3.7775e-07;3.07603;
3.77751e-07;3.07808;
3.77751e-07;3.08013;
3.77752e-07;3.08218;
3.77752e-07;3.08423;
3.77753e-07;3.08628;
3.77753e-07;3.08833;
3.77754e-07;3.09038;
3.77754e-07;3.09243;
3.77755e-07;3.09448;
3.77755e-07;3.09653;
3.77756e-07;3.09858;
3.77756e-07;3.10063;
3.77757e-07;3.10268;
3.77757e-07;3.10473;
3.77758e-07;3.10678;
3.77758e-07;3.10883;
3.77759e-07;3.11088;
3.77759e-07;3.11293;
3.7776e-07;3.11498;
3.7776e-07;3.11703;
3.77761e-07;3.11908;
3.77761e-07;3.12113;
3.77762e-07;3.12318;
3.77762e-07;3.12523;
3.77763e-07;3.12728;
3.77763e-07;3.12933;
3.77764e-07;3.13138;
3.77764e-07;3.13343;
3.77765e-07;3.13548;
3.77765e-07;3.13753;
3.77766e-07;3.13958;
3.77766e-07;3.14163;
3.77767e-07;3.14368;
3.77767e-07;3.14573;
3.77768e-07;3.14778;
3.77768e-07;3.14983;
3.77769e-07;3.15188;
3.77769e-07;3.15393;
3.7777e-07;3.15598;
3.7777e-07;3.15803;
3.77771e-07;3.16008;
3.77771e-07;3.16213;
3.77772e-07;3.16418;
3.77772e-07;3.16623;
3.77773e-07;3.16828;
3.77773e-07;3.17033;
3.77774e-07;3.17238;
3.77774e-07;3.17443;
3.77775e-07;3.17648;
3.77775e-07;3.17853;
3.77776e-07;3.18058;
3.77776e-07;3.18263;
3.77777e-07;3.18468;
3.77777e-07;3.18673;
3.77778e-07;3.18878;
3.77778e-07;3.19083;
3.77779e-07;3.19288;
3.77779e-07;3.19493;
3.7778e-07;3.19698;
3.7778e-07;3.19903;
3.77781e-07;3.20108;
3.77781e-07;3.20313;
3.77782e-07;3.20518;
3.77782e-07;3.20723;
3.77783e-07;3.20928;
3.77783e-07;3.21133;
3.77784e-07;3.21338;
3.77784e-07;3.21543;
3.77785e-07;3.21748;
3.77785e-07;3.21953;
3.77786e-07;3.22158;
3.77786e-07;3.22363;
3.77787e-07;3.22568;
3.77787e-07;3.22773;
3.77788e-07;3.22978;
3.77788e-07;3.23183;
3.77789e-07;3.23388;
3.77789e-07;3.23593;
3.7779e-07;3.23798;
3.7779e-07;3.24003;
3.77791e-07;3.24208;
3.77791e-07;3.24413;
3.77792e-07;3.24618;
3.77792e-07;3.24823;
3.77793e-07;3.25028;
3.77793e-07;3.25233;
3.77794e-07;3.25438;
3.77794e-07;3.25643;
3.77795e-07;3.25848;
3.77795e-07;3.26053;
3.77796e-07;3.26258;
3.77796e-07;3.26463;
3.77797e-07;3.26668;
3.77797e-07;3.26873;
3.77798e-07;3.27078;
3.77798e-07;3.27283;
3.77799e-07;3.27488;
3.77799e-07;3.27693;
3.778e-07;3.27898;
3.778e-07;3.28103;
3.77801e-07;3.28308;
3.77801e-07;3.28513;
3.77802e-07;3.28718;
3.77802e-07;3.28923;
3.77803e-07;3.29128;
3.77803e-07;3.29333;
3.77804e-07;3.29538;
3.77804e-07;3.29743;
3.77805e-07;3.29948;
3.77805e-07;3.30153;
3.77806e-07;3.30358;
3.77806e-07;3.30563;
3.77807e-07;3.30768;
3.77807e-07;3.30973;
3.77808e-07;3.31178;
3.77808e-07;3.31383;
3.77809e-07;3.31588;
3.77809e-07;3.31793;
3.7781e-07;3.31998;
